StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,Doi,ReferenceType,Keywords,PdfRelativePath,CustomId,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,Reconciled,InvestigatorId,InvestigatorName,Random allocation to group (treatment/control),Type of cage/housing,Compliance with animal welfare regulations,DateTimeDataEntered,ExperimentId,ExperimentLabel,CohortId,CohortLabel,NumberOfAnimals,IsDiseaseModelControl,DiseaseModelId(s),DiseaseModelLabel(s),IsTreatmentControl,TreatmentId(s),TreatmentLabel(s),OutcomeId,OutcomeLabel,GreaterIsWorse,TimeInMinute,OutcomeAverage,OutcomeAverageType,OutcomeUnit,OutcomeError,ErrorType
06d349bb-8d82-4ce0-86fb-a500c04f7151,Acute administration of ketamine induces antidepressant-like effects in the forced swimming test and increases BDNF levels in the rat hippocampus," ""L. S. Garcia, C. M. Comim, S. S. Valvassori, G. Z. Reus, L. M. Barbosa, A. C. Andreazza, L. Stertz, G. R. Fries, E. C. Gavioli, F. Kapczinski and J. Quevedo""",,Prog.Neuropsychopharmacol.Biol.Psychiatry,"""Ketamine is a non-competitive antagonist to the phencyclidine site of N-methyl-d-aspartate (NMDA) receptor. Clinical findings point to a rapid onset of action for ketamine on the treatment of major depression. Considering that classic antidepressants may take long-lasting time to exhibit their main therapeutic effects, the present study aims to compare the behavioral effects and the BDNF hippocampus levels of acute administration of ketamine and imipramine in rats. To this aim, rats were acutely treated with ketamine (5, 10 and 15 mg/kg) and imipramine (10, 20 and 30 mg/kg) and animal behavioral was assessed in the forced swimming and open-field tests. Afterwards, BDNF protein hippocampal levels were assessed in imipramine- and ketamine-treated rats by ELISA-sandwich assay. We observed that ketamine at the doses of 10 and 15 mg/kg, and imipramine at 20 and 30 mg/kg reduced immobility time compared to saline group, without affecting locomotor activity. Interesting enough, acute administration of ketamine at the higher dose, but not imipramine, increased BDNF protein levels in the rat hippocampus. In conclusion, our findings suggest that the increase of hippocampal BDNF protein levels induced by ketamine might be necessary to produce a rapid onset of antidepressant action""",http://www.ncbi.nlm.nih.gov/pubmed/17884272,,2008,,d353db1b-60af-44c1-bf6e-288eb9796778,23048,Garcia LS - Prog Neuropsychopharmacol Biol Psy.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 13:18,7bde98fa-2f0d-42b7-a46e-19df7990e77b,FST Immobility,77773e16-f9e3-4d54-9753-2bbb016ae4f7,FST/Ket 15,15,FALSE,32436abe-6719-46f4-a09f-81d7d5fc44e0,FST,FALSE,c2193486-389d-4b7a-9628-5c54bd12bb0a,Ket 15,db52ee39-3cfc-4a35-80f7-ce3e301fa57e,FST Immobility,TRUE,1,13.52,mean,seconds,6.58,SD
06d349bb-8d82-4ce0-86fb-a500c04f7151,Acute administration of ketamine induces antidepressant-like effects in the forced swimming test and increases BDNF levels in the rat hippocampus," ""L. S. Garcia, C. M. Comim, S. S. Valvassori, G. Z. Reus, L. M. Barbosa, A. C. Andreazza, L. Stertz, G. R. Fries, E. C. Gavioli, F. Kapczinski and J. Quevedo""",,Prog.Neuropsychopharmacol.Biol.Psychiatry,"""Ketamine is a non-competitive antagonist to the phencyclidine site of N-methyl-d-aspartate (NMDA) receptor. Clinical findings point to a rapid onset of action for ketamine on the treatment of major depression. Considering that classic antidepressants may take long-lasting time to exhibit their main therapeutic effects, the present study aims to compare the behavioral effects and the BDNF hippocampus levels of acute administration of ketamine and imipramine in rats. To this aim, rats were acutely treated with ketamine (5, 10 and 15 mg/kg) and imipramine (10, 20 and 30 mg/kg) and animal behavioral was assessed in the forced swimming and open-field tests. Afterwards, BDNF protein hippocampal levels were assessed in imipramine- and ketamine-treated rats by ELISA-sandwich assay. We observed that ketamine at the doses of 10 and 15 mg/kg, and imipramine at 20 and 30 mg/kg reduced immobility time compared to saline group, without affecting locomotor activity. Interesting enough, acute administration of ketamine at the higher dose, but not imipramine, increased BDNF protein levels in the rat hippocampus. In conclusion, our findings suggest that the increase of hippocampal BDNF protein levels induced by ketamine might be necessary to produce a rapid onset of antidepressant action""",http://www.ncbi.nlm.nih.gov/pubmed/17884272,,2008,,d353db1b-60af-44c1-bf6e-288eb9796778,23048,Garcia LS - Prog Neuropsychopharmacol Biol Psy.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 13:18,7bde98fa-2f0d-42b7-a46e-19df7990e77b,FST Immobility,9f36c06e-e86d-4dbd-8d6b-27ed56a78a92,FST/Ket 10,15,FALSE,32436abe-6719-46f4-a09f-81d7d5fc44e0,FST,FALSE,2e3ff4e0-8a6e-4b4b-b9ea-d502bac2de42,Ket 10,db52ee39-3cfc-4a35-80f7-ce3e301fa57e,FST Immobility,TRUE,1,34.76,mean,seconds,11.97,SD
06d349bb-8d82-4ce0-86fb-a500c04f7151,Acute administration of ketamine induces antidepressant-like effects in the forced swimming test and increases BDNF levels in the rat hippocampus," ""L. S. Garcia, C. M. Comim, S. S. Valvassori, G. Z. Reus, L. M. Barbosa, A. C. Andreazza, L. Stertz, G. R. Fries, E. C. Gavioli, F. Kapczinski and J. Quevedo""",,Prog.Neuropsychopharmacol.Biol.Psychiatry,"""Ketamine is a non-competitive antagonist to the phencyclidine site of N-methyl-d-aspartate (NMDA) receptor. Clinical findings point to a rapid onset of action for ketamine on the treatment of major depression. Considering that classic antidepressants may take long-lasting time to exhibit their main therapeutic effects, the present study aims to compare the behavioral effects and the BDNF hippocampus levels of acute administration of ketamine and imipramine in rats. To this aim, rats were acutely treated with ketamine (5, 10 and 15 mg/kg) and imipramine (10, 20 and 30 mg/kg) and animal behavioral was assessed in the forced swimming and open-field tests. Afterwards, BDNF protein hippocampal levels were assessed in imipramine- and ketamine-treated rats by ELISA-sandwich assay. We observed that ketamine at the doses of 10 and 15 mg/kg, and imipramine at 20 and 30 mg/kg reduced immobility time compared to saline group, without affecting locomotor activity. Interesting enough, acute administration of ketamine at the higher dose, but not imipramine, increased BDNF protein levels in the rat hippocampus. In conclusion, our findings suggest that the increase of hippocampal BDNF protein levels induced by ketamine might be necessary to produce a rapid onset of antidepressant action""",http://www.ncbi.nlm.nih.gov/pubmed/17884272,,2008,,d353db1b-60af-44c1-bf6e-288eb9796778,23048,Garcia LS - Prog Neuropsychopharmacol Biol Psy.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 13:18,7bde98fa-2f0d-42b7-a46e-19df7990e77b,FST Immobility,00935dc4-4909-43cb-bab5-b72782793530,FST/Ket 5,15,FALSE,32436abe-6719-46f4-a09f-81d7d5fc44e0,FST,FALSE,daded5c7-57bb-4ea6-aaaf-79b75e6d79eb,Ket 5,db52ee39-3cfc-4a35-80f7-ce3e301fa57e,FST Immobility,TRUE,1,47.9,mean,seconds,10.04,SD
e1fe860f-9e55-4fb4-ad7d-d1a855e20254,Age dependence of the rapid antidepressant and synaptic effects of acute NMDA receptor blockade," ""E. Nosyreva, A. E. Autry, E. T. Kavalali and L. M. Monteggia""",,Front Mol.Neurosci.,"""Ketamine is a N-methyl-D-aspartate receptor (NMDAR) antagonist that produces rapid antidepressant responses in individuals with major depressive disorder. The antidepressant action of ketamine has been linked to blocking NMDAR activation at rest, which inhibits eukaryotic elongation factor 2 kinase leading to desuppression of protein synthesis and synaptic potentiation in the CA1 region of the hippocampus. Here, we investigated ketamine mediated antidepressant response and the resulting synaptic potentiation in juvenile animals. We found that ketamine did not produce an antidepressant response in juvenile animals in the novelty suppressed feeding or the forced swim test. In addition ketamine application failed to trigger synaptic potentiation in hippocampal slices obtained from juvenile animals, unlike its action in slices from adult animals. The inability of ketamine to trigger an antidepressant response or subsequent synaptic plasticity processes suggests a developmental component to ketamine mediated antidepressant efficacy. We also show that the NMDAR antagonist AP5 triggers synaptic potentiation in mature hippocampus similar to the action of ketamine, demonstrating that global competitive blockade of NMDARs is sufficient to trigger this effect. These findings suggest that global blockade of NMDARs in developmentally mature hippocampal synapses are required for the antidepressant efficacy of ketamine""",http://www.ncbi.nlm.nih.gov/pubmed/25520615,,2014,,c4a305eb-d74f-4998-b318-953e980935e4,60040,Nosyreva-2014-Age dependence of the rapid anti.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 13:21,796be197-1725-41ed-8c3f-1a18cfdb3626,FST Immobility,3691584a-e50d-42ba-944f-d2641441c36e,FST/Sal,10,FALSE,f9d8b31d-6172-4053-bc4f-ce8a14d456b5,FST,TRUE,78d6361e-9010-489d-87ef-ac513e98e4cc,Saline,383d6c37-bef3-4094-8354-70630803bdf5,FST Immobility,TRUE,24,76.08,mean,seconds,11.48,SD
e1fe860f-9e55-4fb4-ad7d-d1a855e20254,Age dependence of the rapid antidepressant and synaptic effects of acute NMDA receptor blockade," ""E. Nosyreva, A. E. Autry, E. T. Kavalali and L. M. Monteggia""",,Front Mol.Neurosci.,"""Ketamine is a N-methyl-D-aspartate receptor (NMDAR) antagonist that produces rapid antidepressant responses in individuals with major depressive disorder. The antidepressant action of ketamine has been linked to blocking NMDAR activation at rest, which inhibits eukaryotic elongation factor 2 kinase leading to desuppression of protein synthesis and synaptic potentiation in the CA1 region of the hippocampus. Here, we investigated ketamine mediated antidepressant response and the resulting synaptic potentiation in juvenile animals. We found that ketamine did not produce an antidepressant response in juvenile animals in the novelty suppressed feeding or the forced swim test. In addition ketamine application failed to trigger synaptic potentiation in hippocampal slices obtained from juvenile animals, unlike its action in slices from adult animals. The inability of ketamine to trigger an antidepressant response or subsequent synaptic plasticity processes suggests a developmental component to ketamine mediated antidepressant efficacy. We also show that the NMDAR antagonist AP5 triggers synaptic potentiation in mature hippocampus similar to the action of ketamine, demonstrating that global competitive blockade of NMDARs is sufficient to trigger this effect. These findings suggest that global blockade of NMDARs in developmentally mature hippocampal synapses are required for the antidepressant efficacy of ketamine""",http://www.ncbi.nlm.nih.gov/pubmed/25520615,,2014,,c4a305eb-d74f-4998-b318-953e980935e4,60040,Nosyreva-2014-Age dependence of the rapid anti.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 13:21,796be197-1725-41ed-8c3f-1a18cfdb3626,FST Immobility,3304946c-1a5e-46ff-badb-d7745638087c,FST/Ket,10,FALSE,f9d8b31d-6172-4053-bc4f-ce8a14d456b5,FST,FALSE,90de4c42-5a5f-4a27-b0a6-3a955535e109,Ketamine 3mg,383d6c37-bef3-4094-8354-70630803bdf5,FST Immobility,TRUE,24,79.65,mean,seconds,11.49,SD
543b45cb-8d84-4b2b-9b39-20e807d2f919,Antidepressant activity of ketamine in albino mice," ""A. Prabhakar, H. S. Somashekar, C. G. Gokul, R. Santosh, A. Acharya and K. M. Naveen""",,"""Pharmacologyonline.2 ()(pp 241-252), 2011.Date of Publication: 2011.""","""The present study is shown the antidepressant activity of ketamine in albino mice. And has no potentiating effect with imipramine when combined together.Total of 24 (n=24) swiss albino male mice were used. They were divided into four groups containing six mice in each group. First group animals were given normal saline (control) 10ml/kg, similarly imipramine (standard) 15mg/kg for second group and for third group ketamine 2mg/kg (test drug) and ketamine plus imipramine (2mg/kg + 15mg/kg) for fourth group intraperitoneally. Duration of immobility was observed for 6 minutes in tail suspension test and for 4 minutes in forced swimming test on separate set of animals.Results were analyzed by ANOVA followed by Post hoc Tukey's test. Ketamine at the dose of 2mg/kg significantly reduced the immobility time in forced swim test compared to control (p < 0.05). NMDA (N-methyl-D-aspartate) antagonist, ketamine has significant antidepressant activity in acute models of depression""",,,2011,,e04892b2-8fc1-4fea-a393-a36c87de495a,51821,,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Yes ,Not Reported ,Yes ,24/07/2023 13:23,df10bb33-feeb-41fe-b631-ed5b1382b6f1,FST Immobility,072b61c5-5158-4960-a596-012e4398eda9,FST/Sal,6,FALSE,f9002483-391d-4633-9515-315794135ba4,FST,TRUE,b2199810-8483-459b-a092-fd4b1742fa20,Saline,51503377-1b27-4250-9409-2dcf66bf7a99,FST Immobility,TRUE,0.5,199.5,mean,seconds,6.5,SD
543b45cb-8d84-4b2b-9b39-20e807d2f919,Antidepressant activity of ketamine in albino mice," ""A. Prabhakar, H. S. Somashekar, C. G. Gokul, R. Santosh, A. Acharya and K. M. Naveen""",,"""Pharmacologyonline.2 ()(pp 241-252), 2011.Date of Publication: 2011.""","""The present study is shown the antidepressant activity of ketamine in albino mice. And has no potentiating effect with imipramine when combined together.Total of 24 (n=24) swiss albino male mice were used. They were divided into four groups containing six mice in each group. First group animals were given normal saline (control) 10ml/kg, similarly imipramine (standard) 15mg/kg for second group and for third group ketamine 2mg/kg (test drug) and ketamine plus imipramine (2mg/kg + 15mg/kg) for fourth group intraperitoneally. Duration of immobility was observed for 6 minutes in tail suspension test and for 4 minutes in forced swimming test on separate set of animals.Results were analyzed by ANOVA followed by Post hoc Tukey's test. Ketamine at the dose of 2mg/kg significantly reduced the immobility time in forced swim test compared to control (p < 0.05). NMDA (N-methyl-D-aspartate) antagonist, ketamine has significant antidepressant activity in acute models of depression""",,,2011,,e04892b2-8fc1-4fea-a393-a36c87de495a,51821,,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Yes ,Not Reported ,Yes ,24/07/2023 13:23,df10bb33-feeb-41fe-b631-ed5b1382b6f1,FST Immobility,111b077a-116e-4aac-8111-76c9467297ed,FST/Ket,6,FALSE,f9002483-391d-4633-9515-315794135ba4,FST,FALSE,b95826fc-aa77-4875-9709-0d6b45b47e92,Ketamine 2mg,51503377-1b27-4250-9409-2dcf66bf7a99,FST Immobility,TRUE,0.5,117.2,mean,seconds,21.8,SD
543b45cb-8d84-4b2b-9b39-20e807d2f919,Antidepressant activity of ketamine in albino mice," ""A. Prabhakar, H. S. Somashekar, C. G. Gokul, R. Santosh, A. Acharya and K. M. Naveen""",,"""Pharmacologyonline.2 ()(pp 241-252), 2011.Date of Publication: 2011.""","""The present study is shown the antidepressant activity of ketamine in albino mice. And has no potentiating effect with imipramine when combined together.Total of 24 (n=24) swiss albino male mice were used. They were divided into four groups containing six mice in each group. First group animals were given normal saline (control) 10ml/kg, similarly imipramine (standard) 15mg/kg for second group and for third group ketamine 2mg/kg (test drug) and ketamine plus imipramine (2mg/kg + 15mg/kg) for fourth group intraperitoneally. Duration of immobility was observed for 6 minutes in tail suspension test and for 4 minutes in forced swimming test on separate set of animals.Results were analyzed by ANOVA followed by Post hoc Tukey's test. Ketamine at the dose of 2mg/kg significantly reduced the immobility time in forced swim test compared to control (p < 0.05). NMDA (N-methyl-D-aspartate) antagonist, ketamine has significant antidepressant activity in acute models of depression""",,,2011,,e04892b2-8fc1-4fea-a393-a36c87de495a,51821,,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,cb3e30ba-d1fa-4053-bd64-47cd2b502216,Emily Bennett 2,Yes ,Not Reported ,Yes ,16/04/2023 13:32,6187fa3e-cb70-4ac3-bb13-bd4e44a010cd,Model + Drug ,0bac2672-6ead-4c0b-a7cc-e450af893f28,Model + Drug ,6,FALSE,fa97caaa-8ef4-40d3-ab8d-9ddf2b7549de,Model ,FALSE,cd42f543-ccc4-42eb-aee2-d7705b00f02b,Treatment ,8440e5ec-37a0-4f65-a2fb-7562e9054e01,FST Immobility ,TRUE,0.5,117.2,mean,Seconds ,21.8,SD
543b45cb-8d84-4b2b-9b39-20e807d2f919,Antidepressant activity of ketamine in albino mice," ""A. Prabhakar, H. S. Somashekar, C. G. Gokul, R. Santosh, A. Acharya and K. M. Naveen""",,"""Pharmacologyonline.2 ()(pp 241-252), 2011.Date of Publication: 2011.""","""The present study is shown the antidepressant activity of ketamine in albino mice. And has no potentiating effect with imipramine when combined together.Total of 24 (n=24) swiss albino male mice were used. They were divided into four groups containing six mice in each group. First group animals were given normal saline (control) 10ml/kg, similarly imipramine (standard) 15mg/kg for second group and for third group ketamine 2mg/kg (test drug) and ketamine plus imipramine (2mg/kg + 15mg/kg) for fourth group intraperitoneally. Duration of immobility was observed for 6 minutes in tail suspension test and for 4 minutes in forced swimming test on separate set of animals.Results were analyzed by ANOVA followed by Post hoc Tukey's test. Ketamine at the dose of 2mg/kg significantly reduced the immobility time in forced swim test compared to control (p < 0.05). NMDA (N-methyl-D-aspartate) antagonist, ketamine has significant antidepressant activity in acute models of depression""",,,2011,,e04892b2-8fc1-4fea-a393-a36c87de495a,51821,,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,cb3e30ba-d1fa-4053-bd64-47cd2b502216,Emily Bennett 2,Yes ,Not Reported ,Yes ,16/04/2023 13:32,d71dbb82-3796-4672-bc98-519e2905e280,Model + Saline ,80ef0d8e-205d-4928-9652-d3570bfa20ca,Model + Saline ,6,FALSE,fa97caaa-8ef4-40d3-ab8d-9ddf2b7549de,Model ,TRUE,9bf77a27-ef6e-4e44-bde7-725f593cc957,Control ,8440e5ec-37a0-4f65-a2fb-7562e9054e01,FST Immobility ,TRUE,0.5,199.5,mean,Seconds ,6.5,SD
e4d54259-d028-4234-9167-b5ec899daae0,Antidepressant effect of ketamine in sub anaesthetic doses in male albino mice," ""L. J. Antony, V. N. Paruchuri and R. Ramanan""",,J.Clin.Diagn.Res.,"""BACKGROUND: Depression is the most common mental disorder in community settings, and is a major cause of disability across the world. Antidepressants such as SSRI (Selective Serotonin Reuptake Inhibitor) and TCA (Tricyclic antidepressants) are used. These drugs affect the adrenergic and serotonergic pathways. These drugs have an unfavorable side effect profile, take longer time to act and are not very effective in resistant cases. Alternate pathways involving the glutamate receptors have also been linked with depression, hence Ketamine an NMDA antagonist was evaluated for the antidepressant effect. AIM: To study the antidepressant effect of ketamine in subanaesthetic doses in male albino mice. STUDY DESIGN, MATERIALS AND METHODS: The study was a randomized controlled animal study done on 30 male albino BALB/c mice divided into five groups with Imipramine (10mg/kg) as the standard drug and Ketamine in varying doses (5, 7.5, 10 mg/kg) as the test drug. The animal model used was the forced swim test. The reduction in immobility time was taken as the index of the antidepressant effect. STATISTICAL ANALYSIS: The data were analysed with the one way ANOVA test using SPSS version 12. RESULTS AND CONCLUSION: The data analysis showed that Ketamine at a dose lower dose of Ketamine (5mg/kg) did not show a significant antidepressant effect in contrast to the higher doses (7.5 and 10mg/kg) which showed significant antidepressant effect ('p' > 0.05). The inference of this study is that Ketamine has significant antidepressant property at variable dose ranges and further studies can be done on these lines""",http://www.ncbi.nlm.nih.gov/pubmed/25120999,,2014,,c222c552-f451-442c-9fd7-c8e929b3a1de,28008,Antony-2014-Antidepressant effect of ketamine.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Yes ,Not Reported ,Yes ,24/07/2023 13:28,5f1ca1e5-3fe8-40ae-b6bf-455c7497668a,FST Immobility,1bf89d43-4aea-4fc0-9d9a-3e00bd935859,FST/Ket 10,6,FALSE,5f7159c7-fb85-4617-9f16-088dc78ba66c,FST,FALSE,3c5f42c3-6760-4b57-bb4f-542cb7c64fe0,Ketamine 10,1c52589a-1023-4c77-b569-1d16da05b41b,FST Immobility,TRUE,0.33,127,mean,seconds,28,SD
e4d54259-d028-4234-9167-b5ec899daae0,Antidepressant effect of ketamine in sub anaesthetic doses in male albino mice," ""L. J. Antony, V. N. Paruchuri and R. Ramanan""",,J.Clin.Diagn.Res.,"""BACKGROUND: Depression is the most common mental disorder in community settings, and is a major cause of disability across the world. Antidepressants such as SSRI (Selective Serotonin Reuptake Inhibitor) and TCA (Tricyclic antidepressants) are used. These drugs affect the adrenergic and serotonergic pathways. These drugs have an unfavorable side effect profile, take longer time to act and are not very effective in resistant cases. Alternate pathways involving the glutamate receptors have also been linked with depression, hence Ketamine an NMDA antagonist was evaluated for the antidepressant effect. AIM: To study the antidepressant effect of ketamine in subanaesthetic doses in male albino mice. STUDY DESIGN, MATERIALS AND METHODS: The study was a randomized controlled animal study done on 30 male albino BALB/c mice divided into five groups with Imipramine (10mg/kg) as the standard drug and Ketamine in varying doses (5, 7.5, 10 mg/kg) as the test drug. The animal model used was the forced swim test. The reduction in immobility time was taken as the index of the antidepressant effect. STATISTICAL ANALYSIS: The data were analysed with the one way ANOVA test using SPSS version 12. RESULTS AND CONCLUSION: The data analysis showed that Ketamine at a dose lower dose of Ketamine (5mg/kg) did not show a significant antidepressant effect in contrast to the higher doses (7.5 and 10mg/kg) which showed significant antidepressant effect ('p' > 0.05). The inference of this study is that Ketamine has significant antidepressant property at variable dose ranges and further studies can be done on these lines""",http://www.ncbi.nlm.nih.gov/pubmed/25120999,,2014,,c222c552-f451-442c-9fd7-c8e929b3a1de,28008,Antony-2014-Antidepressant effect of ketamine.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Yes ,Not Reported ,Yes ,24/07/2023 13:28,5f1ca1e5-3fe8-40ae-b6bf-455c7497668a,FST Immobility,04f16c07-b052-453d-a747-f6d863fcf359,FST/Ket 7.5,6,FALSE,5f7159c7-fb85-4617-9f16-088dc78ba66c,FST,FALSE,3f14e971-cf69-4489-81eb-66014f9587cf,Ketamine 7.5,1c52589a-1023-4c77-b569-1d16da05b41b,FST Immobility,TRUE,0.33,134,mean,seconds,16,SD
e4d54259-d028-4234-9167-b5ec899daae0,Antidepressant effect of ketamine in sub anaesthetic doses in male albino mice," ""L. J. Antony, V. N. Paruchuri and R. Ramanan""",,J.Clin.Diagn.Res.,"""BACKGROUND: Depression is the most common mental disorder in community settings, and is a major cause of disability across the world. Antidepressants such as SSRI (Selective Serotonin Reuptake Inhibitor) and TCA (Tricyclic antidepressants) are used. These drugs affect the adrenergic and serotonergic pathways. These drugs have an unfavorable side effect profile, take longer time to act and are not very effective in resistant cases. Alternate pathways involving the glutamate receptors have also been linked with depression, hence Ketamine an NMDA antagonist was evaluated for the antidepressant effect. AIM: To study the antidepressant effect of ketamine in subanaesthetic doses in male albino mice. STUDY DESIGN, MATERIALS AND METHODS: The study was a randomized controlled animal study done on 30 male albino BALB/c mice divided into five groups with Imipramine (10mg/kg) as the standard drug and Ketamine in varying doses (5, 7.5, 10 mg/kg) as the test drug. The animal model used was the forced swim test. The reduction in immobility time was taken as the index of the antidepressant effect. STATISTICAL ANALYSIS: The data were analysed with the one way ANOVA test using SPSS version 12. RESULTS AND CONCLUSION: The data analysis showed that Ketamine at a dose lower dose of Ketamine (5mg/kg) did not show a significant antidepressant effect in contrast to the higher doses (7.5 and 10mg/kg) which showed significant antidepressant effect ('p' > 0.05). The inference of this study is that Ketamine has significant antidepressant property at variable dose ranges and further studies can be done on these lines""",http://www.ncbi.nlm.nih.gov/pubmed/25120999,,2014,,c222c552-f451-442c-9fd7-c8e929b3a1de,28008,Antony-2014-Antidepressant effect of ketamine.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Yes ,Not Reported ,Yes ,24/07/2023 13:28,5f1ca1e5-3fe8-40ae-b6bf-455c7497668a,FST Immobility,afd27a66-fde4-450e-b40d-b4fb523d9b5b,FST/Water,6,FALSE,5f7159c7-fb85-4617-9f16-088dc78ba66c,FST,TRUE,fc938e3e-2962-42ad-8152-70686425b90b,Distilled water,1c52589a-1023-4c77-b569-1d16da05b41b,FST Immobility,TRUE,0.33,175,mean,seconds,23,SD
e4d54259-d028-4234-9167-b5ec899daae0,Antidepressant effect of ketamine in sub anaesthetic doses in male albino mice," ""L. J. Antony, V. N. Paruchuri and R. Ramanan""",,J.Clin.Diagn.Res.,"""BACKGROUND: Depression is the most common mental disorder in community settings, and is a major cause of disability across the world. Antidepressants such as SSRI (Selective Serotonin Reuptake Inhibitor) and TCA (Tricyclic antidepressants) are used. These drugs affect the adrenergic and serotonergic pathways. These drugs have an unfavorable side effect profile, take longer time to act and are not very effective in resistant cases. Alternate pathways involving the glutamate receptors have also been linked with depression, hence Ketamine an NMDA antagonist was evaluated for the antidepressant effect. AIM: To study the antidepressant effect of ketamine in subanaesthetic doses in male albino mice. STUDY DESIGN, MATERIALS AND METHODS: The study was a randomized controlled animal study done on 30 male albino BALB/c mice divided into five groups with Imipramine (10mg/kg) as the standard drug and Ketamine in varying doses (5, 7.5, 10 mg/kg) as the test drug. The animal model used was the forced swim test. The reduction in immobility time was taken as the index of the antidepressant effect. STATISTICAL ANALYSIS: The data were analysed with the one way ANOVA test using SPSS version 12. RESULTS AND CONCLUSION: The data analysis showed that Ketamine at a dose lower dose of Ketamine (5mg/kg) did not show a significant antidepressant effect in contrast to the higher doses (7.5 and 10mg/kg) which showed significant antidepressant effect ('p' > 0.05). The inference of this study is that Ketamine has significant antidepressant property at variable dose ranges and further studies can be done on these lines""",http://www.ncbi.nlm.nih.gov/pubmed/25120999,,2014,,c222c552-f451-442c-9fd7-c8e929b3a1de,28008,Antony-2014-Antidepressant effect of ketamine.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Yes ,Not Reported ,Yes ,24/07/2023 13:28,5f1ca1e5-3fe8-40ae-b6bf-455c7497668a,FST Immobility,78da40ef-37df-4997-9611-67d93ccf1651,FST/Ket 5,6,FALSE,5f7159c7-fb85-4617-9f16-088dc78ba66c,FST,FALSE,c9640692-5472-4b03-a5e9-4aec3845e6e9,Ketamine 5,1c52589a-1023-4c77-b569-1d16da05b41b,FST Immobility,TRUE,0.33,153,mean,seconds,24,SD
